Date,Open,High,Low,Close,Volume,OpenInterest
2006-01-02,3578.73,3605.95,3578.73,3604.33,0,0
2006-01-03,3604.08,3638.42,3601.84,3614.34,0,0
2006-01-04,3615.23,3652.46,3615.23,3652.46,0,0
2006-01-05,3652.19,3661.65,3643.17,3650.24,0,0
2006-01-06,3650.54,3666.99,3647.66,3666.99,0,0
2006-01-09,3667.10,3685.99,3667.10,3671.78,0,0
2006-01-10,3671.23,3671.23,3638.77,3644.94,0,0
2006-01-11,3645.73,3674.31,3645.73,3668.61,0,0
2006-01-12,3667.16,3676.00,3656.99,3670.20,0,0
2006-01-13,3670.27,3670.27,3618.06,3629.25,0,0
2006-01-16,3628.73,3649.10,3621.03,3644.41,0,0
2006-01-17,3639.57,3639.57,3606.54,3610.07,0,0
2006-01-18,3609.34,3609.34,3550.16,3570.17,0,0
2006-01-19,3572.19,3597.34,3572.19,3593.22,0,0
2006-01-20,3593.16,3612.37,3550.80,3550.80,0,0
2006-01-23,3550.24,3550.24,3515.07,3544.31,0,0
2006-01-24,3544.78,3553.16,3526.37,3532.68,0,0
2006-01-25,3532.72,3578.00,3532.72,3578.00,0,0
2006-01-26,3578.92,3641.42,3577.98,3641.42,0,0
2006-01-27,3643.35,3685.48,3643.35,3685.48,0,0
2006-01-30,3684.38,3685.65,3664.45,3677.52,0,0
2006-01-31,3676.71,3707.63,3671.67,3691.41,0,0
2006-02-01,3686.16,3728.80,3674.89,3728.25,0,0
2006-02-02,3728.92,3745.14,3677.05,3677.05,0,0
2006-02-03,3677.05,3696.00,3652.76,3678.48,0,0
2006-02-06,3678.87,3704.17,3672.53,3682.32,0,0
2006-02-07,3682.97,3698.63,3656.20,3680.80,0,0
2006-02-08,3680.05,3680.05,3637.93,3671.37,0,0
2006-02-09,3672.34,3726.81,3672.34,3726.81,0,0
2006-02-10,3725.18,3735.14,3692.63,3695.63,0,0
2006-02-13,3696.09,3727.46,3684.83,3727.46,0,0
2006-02-14,3728.16,3744.66,3707.25,3734.48,0,0
2006-02-15,3733.97,3749.36,3720.41,3729.79,0,0
2006-02-16,3730.82,3756.47,3730.82,3756.47,0,0
2006-02-17,3757.34,3777.16,3749.94,3767.70,0,0
2006-02-20,3767.11,3769.16,3749.88,3766.74,0,0
2006-02-21,3767.21,3800.78,3767.21,3779.51,0,0
2006-02-22,3778.02,3818.48,3771.06,3818.48,0,0
2006-02-23,3819.56,3831.16,3796.21,3813.29,0,0
2006-02-24,3812.76,3826.00,3805.55,3826.00,0,0
2006-02-27,3828.99,3840.56,3819.65,3840.56,0,0
2006-02-28,3840.31,3840.31,3769.25,3774.51,0,0
2006-03-01,3775.23,3806.34,3772.49,3806.03,0,0
2006-03-02,3807.30,3820.55,3745.46,3763.73,0,0
2006-03-03,3763.95,3774.03,3715.35,3733.95,0,0
2006-03-06,3737.58,3766.47,3737.58,3754.07,0,0
2006-03-07,3751.30,3751.30,3719.92,3745.20,0,0
2006-03-08,3745.10,3757.16,3702.04,3727.96,0,0
2006-03-09,3736.61,3765.56,3736.61,3757.59,0,0
2006-03-10,3754.13,3798.46,3741.51,3798.46,0,0
2006-03-13,3801.03,3827.45,3801.03,3824.97,0,0
2006-03-14,3823.18,3833.48,3808.96,3833.48,0,0
2006-03-15,3834.11,3853.33,3834.11,3842.16,0,0
2006-03-16,3844.15,3847.88,3822.56,3839.71,0,0
2006-03-17,3840.20,3874.64,3820.50,3832.43,0,0
2006-03-20,3833.25,3863.95,3833.11,3842.03,0,0
2006-03-21,3842.49,3848.17,3811.02,3848.17,0,0
2006-03-22,3840.27,3872.62,3827.40,3868.48,0,0
2006-03-23,3869.22,3878.49,3850.46,3860.13,0,0
2006-03-24,3859.58,3875.01,3853.43,3870.89,0,0
2006-03-27,3872.28,3872.28,3826.49,3828.53,0,0
2006-03-28,3829.82,3846.52,3799.04,3811.45,0,0
2006-03-29,3811.85,3830.70,3799.12,3826.30,0,0
2006-03-30,3835.21,3881.69,3835.21,3874.61,0,0
2006-03-31,3872.37,3872.37,3840.64,3853.74,0,0
2006-04-03,3859.99,3881.11,3857.23,3878.64,0,0
2006-04-04,3875.08,3875.08,3843.18,3850.11,0,0
2006-04-05,3853.28,3865.82,3835.35,3863.92,0,0
2006-04-06,3866.01,3879.70,3848.73,3861.29,0,0
2006-04-07,3860.03,3874.59,3822.26,3823.11,0,0
2006-04-10,3822.35,3843.52,3813.80,3843.52,0,0
2006-04-11,3840.89,3843.62,3781.99,3788.81,0,0
2006-04-12,3786.93,3791.15,3753.47,3776.94,0,0
2006-04-13,3777.24,3787.52,3755.69,3779.94,0,0
2006-04-18,3779.23,3779.23,3749.71,3770.79,0,0
2006-04-19,3778.46,3825.18,3778.46,3820.96,0,0
2006-04-20,3820.93,3878.29,3820.93,3860.00,0,0
2006-04-21,3863.57,3892.35,3863.57,3888.46,0,0
2006-04-24,3884.57,3884.57,3858.67,3862.27,0,0
2006-04-25,3864.64,3888.65,3860.61,3871.09,0,0
2006-04-26,3873.67,3892.16,3873.06,3887.00,0,0
2006-04-27,3889.43,3889.43,3832.10,3865.42,0,0
2006-04-28,3865.91,3865.91,3833.74,3839.90,0,0
2006-05-02,3839.24,3864.19,3830.96,3862.24,0,0
2006-05-03,3865.29,3879.31,3817.60,3821.97,0,0
2006-05-04,3822.57,3843.66,3806.35,3843.08,0,0
2006-05-05,3845.32,3874.32,3836.65,3874.32,0,0
2006-05-08,3877.74,3897.40,3872.67,3877.53,0,0
2006-05-09,3879.59,3890.94,3866.35,3890.94,0,0
2006-05-10,3883.38,3889.78,3863.56,3863.56,0,0
2006-05-11,3864.02,3894.60,3836.67,3837.86,0,0
2006-05-12,3829.82,3829.82,3750.44,3750.44,0,0
2006-05-15,3746.40,3746.40,3680.95,3711.16,0,0
2006-05-16,3711.46,3750.12,3692.35,3730.36,0,0
2006-05-17,3734.32,3750.42,3605.19,3605.37,0,0
2006-05-18,3607.41,3649.54,3558.27,3606.33,0,0
2006-05-19,3608.26,3638.38,3601.68,3625.33,0,0
2006-05-22,3622.35,3622.35,3527.05,3539.77,0,0
2006-05-23,3541.56,3637.39,3541.56,3620.28,0,0
2006-05-24,3617.11,3617.11,3542.93,3574.86,0,0
2006-05-25,3579.36,3635.00,3555.18,3635.00,0,0
2006-05-26,3647.15,3699.80,3646.42,3699.80,0,0
2006-05-29,3696.48,3696.48,3677.02,3679.57,0,0
2006-05-30,3677.67,3683.30,3581.65,3590.91,0,0
2006-05-31,3581.80,3641.83,3542.41,3637.17,0,0
2006-06-01,3634.82,3652.84,3595.27,3648.33,0,0
2006-06-02,3656.43,3688.89,3622.96,3636.89,0,0
2006-06-05,3636.83,3638.59,3592.71,3604.33,0,0
2006-06-06,3598.58,3598.58,3519.86,3529.10,0,0
